Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition,Hire_Year,Salary_Bracket,Age_Group,High_Performer,Engagement_Score,Promotion_Rate,Overtime_Intensity,Cluster
EMP02305,2021-08-13,45.0,Male,Single,NCR,High School,IT,Contractual,Morning,10.2,47000.0,5.0,Outstanding,57.0,15,22,5.0,4.2,3.2,3,1,1,2021,High,Mid-Career (31-45),1,3.7,0.29411764705882354,High,3
EMP01237,2009-07-06,38.0,Female,Married,Region IV-A,Master,Sales,Regular,Morning,11.7,46500.0,3.6,Exceeds Expectations,45.0,16,15,54.0,4.5,5.5,3,1,0,2009,High,Mid-Career (31-45),0,5.0,0.25641025641025644,Moderate,3
EMP03600,2023-04-12,33.0,Male,Married,Region III,Bachelor,Operations,Contractual,Night,4.4,27500.0,4.1,Exceeds Expectations,27.0,15,25,51.0,4.2,2.5,1,1,1,2023,Medium,Mid-Career (31-45),1,3.35,0.22727272727272727,High,3
EMP01521,2017-10-12,58.0,Female,Single,Region IV-A,Bachelor,HR,Regular,Morning,28.7,44500.0,2.8,Meets Expectations,46.0,12,9,37.0,4.6,7.3,6,1,0,2017,High,Senior (46+),0,5.949999999999999,0.20905923344947736,Low,1
EMP03574,2018-09-29,58.0,Female,Single,Region III,Vocational,Finance,Regular,Night,30.0,56500.0,2.8,Meets Expectations,35.0,10,20,38.0,4.3,3.3,5,0,0,2018,High,Senior (46+),0,3.8,0.16666666666666666,Moderate,1
EMP04281,2020-03-27,41.0,Male,Married,Region III,Master,Finance,Project-based,Morning,8.4,65500.0,2.7,Meets Expectations,38.0,10,14,69.0,4.0,7.7,1,2,1,2020,Very High,Mid-Career (31-45),0,5.85,0.11904761904761904,Moderate,3
EMP04187,2009-12-16,45.0,Male,Married,Region VII,Bachelor,Sales,Regular,Graveyard,12.7,32000.0,3.1,Meets Expectations,7.0,10,2,300.0,5.8,6.5,3,6,1,2009,Medium,Mid-Career (31-45),0,6.15,0.2362204724409449,Low,3
EMP03769,2016-11-17,45.0,Male,Separated,NCR,Bachelor,Finance,Regular,Afternoon,23.6,55000.0,3.6,Exceeds Expectations,35.0,11,20,10.0,3.5,7.9,5,1,0,2016,High,Mid-Career (31-45),0,5.7,0.211864406779661,Moderate,3
EMP01736,2015-11-06,41.0,Female,Married,NCR,Vocational,Customer Service,Regular,Afternoon,19.4,40000.0,2.7,Meets Expectations,37.0,10,34,7.0,4.2,4.1,4,2,1,2015,Medium,Mid-Career (31-45),0,4.15,0.2061855670103093,Very High,3
EMP05728,2012-06-28,40.0,Male,Married,NCR,Bachelor,Customer Service,Regular,Graveyard,17.7,32000.0,3.0,Meets Expectations,35.0,11,20,12.0,4.0,4.9,4,1,1,2012,Medium,Mid-Career (31-45),0,4.45,0.22598870056497175,Moderate,3
EMP05955,2017-10-29,58.0,Male,Married,Region VII,Bachelor,Finance,Regular,Afternoon,30.0,67500.0,3.2,Meets Expectations,39.0,15,25,38.0,2.9,5.7,6,3,0,2017,Very High,Senior (46+),0,4.3,0.2,High,1
EMP03107,2019-02-16,51.0,Male,Single,Region IV-A,Master,Customer Service,Contractual,Morning,11.3,48000.0,4.5,Exceeds Expectations,40.0,7,21,60.0,4.5,4.2,3,0,0,2019,High,Senior (46+),1,4.35,0.2654867256637168,High,3
EMP03680,2013-04-13,58.0,Male,Married,Region III,Bachelor,Finance,Regular,Night,30.0,63000.0,4.7,Outstanding,37.0,7,27,78.0,4.6,3.1,8,0,0,2013,Very High,Senior (46+),1,3.8499999999999996,0.26666666666666666,High,1
EMP04230,2018-11-10,46.0,Female,Single,NCR,Bachelor,Operations,Regular,Morning,21.5,44500.0,2.9,Meets Expectations,33.0,12,16,6.0,3.2,3.9,4,2,0,2018,High,Senior (46+),0,3.55,0.18604651162790697,Moderate,3
EMP03762,2020-08-24,32.0,Male,Married,Region III,Bachelor,Operations,Contractual,Graveyard,7.1,28500.0,3.0,Meets Expectations,14.0,9,35,53.0,4.2,4.6,1,2,1,2020,Medium,Mid-Career (31-45),0,4.4,0.14084507042253522,Very High,3
EMP01593,2013-06-28,49.0,Male,Single,Region VII,Bachelor,Operations,Contractual,Afternoon,8.7,30000.0,3.3,Meets Expectations,43.0,9,13,187.0,5.5,6.3,2,2,0,2013,Medium,Senior (46+),0,5.9,0.2298850574712644,Moderate,3
EMP02304,2013-02-28,41.0,Female,Married,NCR,Vocational,HR,Regular,Night,22.3,40000.0,4.3,Exceeds Expectations,59.0,8,13,12.0,5.1,5.9,6,3,0,2013,Medium,Mid-Career (31-45),1,5.5,0.26905829596412556,Moderate,3
EMP02388,2011-02-19,39.0,Female,Married,NCR,Master,Operations,Contractual,Morning,5.5,36000.0,3.0,Meets Expectations,48.0,30,40,5.0,1.0,3.8,1,0,1,2011,Medium,Mid-Career (31-45),0,2.4,0.18181818181818182,Very High,2
EMP05720,2023-04-08,53.0,Female,Married,Region IV-A,Bachelor,Customer Service,Regular,Morning,28.7,55500.0,3.8,Exceeds Expectations,52.0,8,37,58.0,4.9,5.3,7,2,0,2023,High,Senior (46+),0,5.1,0.24390243902439024,Very High,1
EMP05550,2023-10-21,58.0,Female,Single,Region XI,Bachelor,Marketing,Contractual,Morning,14.2,48000.0,3.8,Exceeds Expectations,43.0,8,15,195.0,6.5,4.8,3,2,1,2023,High,Senior (46+),0,5.65,0.21126760563380284,Moderate,3
EMP05000,2015-02-18,45.0,Female,Married,Region I,Master,Operations,Contractual,Night,7.5,42000.0,4.3,Exceeds Expectations,39.0,7,24,300.0,4.6,3.8,2,1,1,2015,High,Mid-Career (31-45),1,4.199999999999999,0.26666666666666666,High,3
EMP02891,2011-01-31,49.0,Female,Single,Region III,Bachelor,Operations,Contractual,Graveyard,9.2,31000.0,5.0,Outstanding,49.0,6,23,32.0,8.1,3.8,3,1,1,2011,Medium,Senior (46+),1,5.949999999999999,0.32608695652173914,High,3
EMP03988,2013-07-06,48.0,Female,Married,Region XI,High School,Finance,Contractual,Morning,13.2,40500.0,1.0,Needs Improvement,19.0,13,11,254.0,2.8,7.6,0,1,1,2013,High,Senior (46+),0,5.199999999999999,0.0,Moderate,2
EMP05950,2017-05-01,47.0,Female,Married,Region III,Bachelor,Customer Service,Regular,Graveyard,21.9,48000.0,3.6,Exceeds Expectations,71.0,10,26,70.0,7.3,3.7,5,1,0,2017,High,Senior (46+),0,5.5,0.22831050228310504,High,1
EMP04298,2014-10-16,37.0,Female,Single,Region III,Bachelor,Operations,Project-based,Morning,4.5,32000.0,4.2,Exceeds Expectations,45.0,8,28,80.0,6.4,6.2,1,0,1,2014,Medium,Mid-Career (31-45),1,6.300000000000001,0.2222222222222222,High,3
EMP01905,2014-10-12,39.0,Male,Separated,Region IV-A,Bachelor,Sales,Regular,Graveyard,9.8,40500.0,3.9,Exceeds Expectations,63.0,12,32,47.0,2.9,4.2,2,3,1,2014,High,Mid-Career (31-45),0,3.55,0.2040816326530612,Very High,3
EMP05634,2010-06-04,42.0,Female,Separated,Region IV-A,Bachelor,Customer Service,Regular,Morning,21.3,38500.0,3.5,Meets Expectations,34.0,13,20,19.0,4.3,7.5,5,0,0,2010,Medium,Mid-Career (31-45),0,5.9,0.2347417840375587,Moderate,3
EMP02280,2014-10-10,39.0,Male,Widowed,NCR,Master,Finance,Contractual,Morning,12.6,61000.0,4.5,Outstanding,39.0,13,12,10.0,4.8,3.0,3,2,1,2014,Very High,Mid-Career (31-45),1,3.9,0.2380952380952381,Moderate,3
EMP01934,2019-01-11,32.0,Female,Single,Region IV-A,Master,Finance,Regular,Night,15.0,65500.0,3.8,Exceeds Expectations,45.0,9,20,33.0,3.9,3.7,4,1,1,2019,Very High,Mid-Career (31-45),0,3.8,0.26666666666666666,Moderate,3
EMP05925,2016-01-07,56.0,Female,Single,Region VII,Bachelor,Operations,Regular,Morning,20.9,40500.0,2.7,Meets Expectations,41.0,10,26,300.0,3.7,3.6,3,0,0,2016,High,Senior (46+),0,3.6500000000000004,0.14354066985645933,High,3
EMP03309,2009-01-07,33.0,Female,Single,CAR,Vocational,Operations,Regular,Graveyard,10.7,32500.0,4.5,Exceeds Expectations,66.0,8,21,129.0,5.3,4.5,3,2,1,2009,Medium,Mid-Career (31-45),1,4.9,0.28037383177570097,High,3
EMP02556,2009-11-30,45.0,Female,Married,Region III,Bachelor,Operations,Regular,Morning,17.1,41500.0,4.8,Outstanding,63.0,8,18,38.0,4.2,4.3,5,0,0,2009,High,Mid-Career (31-45),1,4.25,0.29239766081871343,Moderate,3
EMP05557,2022-04-02,53.0,Male,Single,Region VII,Bachelor,IT,Contractual,Morning,13.7,51000.0,2.6,Meets Expectations,27.0,12,12,147.0,3.0,6.9,3,3,0,2022,High,Senior (46+),0,4.95,0.21897810218978103,Moderate,3
EMP04191,2020-06-28,34.0,Female,Single,NCR,Master,Sales,Regular,Night,7.3,40000.0,4.5,Outstanding,35.0,7,15,5.0,4.2,5.4,2,6,1,2020,Medium,Mid-Career (31-45),1,4.800000000000001,0.273972602739726,Moderate,3
EMP05465,2011-04-29,38.0,Female,Married,NCR,PhD,IT,Contractual,Afternoon,8.6,83500.0,2.7,Meets Expectations,41.0,13,28,11.0,2.7,5.4,1,0,0,2011,Very High,Mid-Career (31-45),0,4.050000000000001,0.11627906976744186,High,3
EMP01707,2008-08-08,32.0,Female,Single,Region IV-A,Bachelor,Sales,Regular,Night,7.2,28500.0,3.2,Meets Expectations,32.0,9,36,33.0,5.0,1.9,1,0,1,2008,Medium,Mid-Career (31-45),0,3.45,0.1388888888888889,Very High,3
EMP05715,2009-08-06,58.0,Female,Single,Region I,Bachelor,Finance,Regular,Afternoon,30.0,63000.0,3.7,Exceeds Expectations,25.0,9,13,174.0,5.4,4.7,7,3,1,2009,Very High,Senior (46+),0,5.050000000000001,0.23333333333333334,Moderate,1
EMP04071,2013-01-24,58.0,Female,Single,NCR,Bachelor,IT,Contractual,Night,16.3,54500.0,3.1,Meets Expectations,8.0,10,37,14.0,5.4,2.5,4,1,1,2013,High,Senior (46+),0,3.95,0.24539877300613497,Very High,3
EMP01746,2021-12-07,58.0,Female,Widowed,Region IV-A,Bachelor,Customer Service,Contractual,Graveyard,15.3,39000.0,5.0,Outstanding,56.0,15,13,27.0,3.9,3.2,5,2,0,2021,Medium,Senior (46+),1,3.55,0.32679738562091504,Moderate,3
EMP04595,2023-03-02,34.0,Female,Single,Region III,Bachelor,Finance,Contractual,Afternoon,7.3,50000.0,1.2,Needs Improvement,11.0,15,16,61.0,3.0,1.7,0,0,1,2023,High,Mid-Career (31-45),0,2.35,0.0,Moderate,2
EMP02940,2021-07-24,28.0,Male,Married,Region XI,Bachelor,Operations,Regular,Graveyard,5.0,31000.0,3.0,Meets Expectations,25.0,15,31,300.0,3.2,1.0,1,1,1,2021,Medium,Young (18-30),0,2.1,0.2,Very High,3
EMP05424,2020-10-25,43.0,Male,Married,Region IV-A,Vocational,IT,Regular,Night,19.3,52000.0,3.0,Meets Expectations,48.0,16,13,27.0,1.0,4.7,4,0,0,2020,High,Mid-Career (31-45),0,2.85,0.20725388601036268,Moderate,3
EMP03863,2014-10-08,38.0,Male,Married,Region XI,Bachelor,Legal/Compliance,Regular,Afternoon,14.2,49000.0,4.2,Exceeds Expectations,40.0,7,26,183.0,6.7,1.6,4,6,0,2014,High,Mid-Career (31-45),1,4.15,0.28169014084507044,High,3
EMP05050,2020-06-20,34.0,Female,Married,NCR,High School,Operations,Regular,Morning,8.3,28500.0,5.0,Outstanding,45.0,8,23,14.0,4.4,3.4,3,0,1,2020,Medium,Mid-Career (31-45),1,3.9000000000000004,0.36144578313253006,High,3
EMP01514,2010-08-05,42.0,Female,Single,Region VII,Bachelor,Customer Service,Contractual,Night,9.7,29500.0,3.6,Exceeds Expectations,54.0,10,33,113.0,4.6,1.7,2,0,1,2010,Medium,Mid-Career (31-45),0,3.15,0.2061855670103093,Very High,3
EMP01082,2023-09-28,48.0,Male,Separated,Region VI,Bachelor,IT,Regular,Afternoon,25.1,59500.0,2.6,Meets Expectations,19.0,16,19,189.0,1.4,5.1,5,1,0,2023,High,Senior (46+),0,3.25,0.199203187250996,Moderate,3
EMP02309,2012-04-06,53.0,Female,Married,NCR,Bachelor,Sales,Regular,Graveyard,18.1,46000.0,2.7,Meets Expectations,42.0,12,17,14.0,1.5,2.6,3,1,1,2012,High,Senior (46+),0,2.05,0.16574585635359115,Moderate,3
EMP05572,2011-09-01,53.0,Male,Single,Region VI,Master,IT,Project-based,Morning,12.9,69000.0,4.0,Exceeds Expectations,20.0,10,12,123.0,4.2,7.3,3,0,1,2011,Very High,Senior (46+),1,5.75,0.23255813953488372,Moderate,3
EMP01915,2023-08-23,43.0,Female,Married,Region VI,Master,HR,Contractual,Afternoon,10.2,46500.0,2.7,Meets Expectations,22.0,13,9,300.0,3.6,7.5,1,3,1,2023,High,Mid-Career (31-45),0,5.55,0.09803921568627452,Low,3
EMP04453,2023-11-01,46.0,Female,Single,Region IV-A,Master,IT,Contractual,Morning,12.4,70500.0,3.9,Exceeds Expectations,27.0,12,16,40.0,4.9,4.6,3,1,1,2023,Very High,Senior (46+),0,4.75,0.24193548387096772,Moderate,3
EMP04696,2010-09-14,34.0,Female,Married,NCR,Vocational,Operations,Regular,Afternoon,11.4,31500.0,4.8,Outstanding,62.0,6,32,8.0,5.8,3.0,5,3,0,2010,Medium,Mid-Career (31-45),1,4.4,0.43859649122807015,Very High,3
EMP05829,2022-08-29,53.0,Female,Separated,Region VII,Bachelor,Sales,Project-based,Graveyard,8.2,35500.0,5.0,Outstanding,53.0,8,9,102.0,4.0,5.9,2,2,1,2022,Medium,Senior (46+),1,4.95,0.24390243902439027,Low,3
EMP04157,2012-03-01,37.0,Female,Single,NCR,Vocational,Customer Service,Contractual,Afternoon,9.7,29000.0,2.7,Meets Expectations,33.0,12,20,8.0,3.0,6.0,2,0,0,2012,Medium,Mid-Career (31-45),0,4.5,0.2061855670103093,Moderate,3
EMP03199,2019-01-06,46.0,Female,Single,Region III,Bachelor,HR,Regular,Night,18.9,37000.0,3.1,Meets Expectations,39.0,15,28,34.0,6.0,3.3,3,0,0,2019,Medium,Senior (46+),0,4.65,0.15873015873015875,High,3
EMP05255,2022-05-06,45.0,Female,Single,Region I,Master,Operations,Regular,Night,16.1,50000.0,3.3,Meets Expectations,48.0,11,33,288.0,1.0,1.9,3,3,1,2022,High,Mid-Career (31-45),0,1.45,0.18633540372670807,Very High,3
EMP01775,2021-04-12,41.0,Male,Married,CAR,Vocational,Marketing,Project-based,Graveyard,6.6,30500.0,5.0,Outstanding,48.0,12,5,300.0,5.8,5.5,2,0,1,2021,Medium,Mid-Career (31-45),1,5.65,0.30303030303030304,Low,3
EMP01330,2019-05-23,58.0,Female,Single,Region III,Master,Operations,Regular,Night,29.3,59500.0,4.4,Exceeds Expectations,41.0,11,41,68.0,7.0,2.2,8,0,0,2019,High,Senior (46+),1,4.6,0.27303754266211605,Very High,1
EMP03055,2013-05-29,47.0,Female,Single,Region VII,Bachelor,Customer Service,Regular,Night,22.3,45500.0,3.8,Exceeds Expectations,35.0,15,8,150.0,1.8,6.7,5,2,0,2013,High,Senior (46+),0,4.25,0.22421524663677128,Low,3
EMP03002,2014-06-18,45.0,Male,Single,NCR,Vocational,Operations,Contractual,Morning,7.2,26000.0,2.8,Meets Expectations,39.0,10,26,10.0,4.8,3.5,1,3,1,2014,Medium,Mid-Career (31-45),0,4.15,0.1388888888888889,High,3
EMP01944,2009-11-28,55.0,Female,Married,Region XI,Bachelor,Customer Service,Regular,Night,30.0,51000.0,2.8,Meets Expectations,39.0,14,15,278.0,3.5,6.8,5,4,0,2009,High,Senior (46+),0,5.15,0.16666666666666666,Moderate,3
EMP01823,2013-06-20,27.0,Female,Single,Region IV-A,Master,Sales,Contractual,Graveyard,1.9,35500.0,2.6,Meets Expectations,44.0,11,8,45.0,7.6,4.9,0,0,0,2013,Medium,Young (18-30),0,6.25,0.0,Low,3
EMP05551,2012-06-19,42.0,Male,Single,NCR,Bachelor,Customer Service,Regular,Morning,16.2,39000.0,5.0,Outstanding,34.0,5,27,13.0,4.2,3.7,5,4,0,2012,Medium,Mid-Career (31-45),1,3.95,0.308641975308642,High,3
EMP01910,2014-02-25,38.0,Male,Separated,NCR,Bachelor,Sales,Regular,Morning,10.8,39500.0,3.6,Exceeds Expectations,42.0,9,16,7.0,4.1,4.7,2,1,1,2014,Medium,Mid-Career (31-45),0,4.4,0.18518518518518517,Moderate,3
EMP03517,2019-08-20,32.0,Male,Married,NCR,Bachelor,Operations,Contractual,Afternoon,3.5,33500.0,3.0,Meets Expectations,40.0,9,6,6.0,2.7,3.5,1,1,1,2019,Medium,Mid-Career (31-45),0,3.1,0.2857142857142857,Low,3
EMP01182,2015-04-09,58.0,Female,Married,Region III,Bachelor,Operations,Regular,Night,22.4,36000.0,2.6,Meets Expectations,44.0,14,28,23.0,2.2,3.3,4,1,0,2015,Medium,Senior (46+),0,2.75,0.17857142857142858,High,3
EMP01165,2019-03-24,45.0,Male,Married,Region VII,Master,Operations,Regular,Afternoon,26.4,63500.0,3.5,Exceeds Expectations,50.0,10,34,300.0,6.1,1.0,6,3,1,2019,Very High,Mid-Career (31-45),0,3.55,0.2272727272727273,Very High,1
EMP02524,2014-08-12,49.0,Male,Single,NCR,High School,Operations,Regular,Morning,17.2,36500.0,3.1,Meets Expectations,50.0,13,28,9.0,4.2,5.6,3,0,0,2014,Medium,Senior (46+),0,4.9,0.1744186046511628,High,3
EMP01452,2013-08-06,31.0,Male,Married,Region IV-A,Master,HR,Regular,Graveyard,11.9,48500.0,4.3,Exceeds Expectations,48.0,8,9,18.0,4.3,1.4,3,0,0,2013,High,Mid-Career (31-45),1,2.8499999999999996,0.25210084033613445,Low,3
EMP04984,2022-04-17,57.0,Female,Single,NCR,Bachelor,Operations,Regular,Night,21.4,47000.0,2.9,Meets Expectations,30.0,12,27,12.0,4.9,7.3,4,2,1,2022,High,Senior (46+),0,6.1,0.1869158878504673,High,3
EMP03539,2012-04-24,58.0,Male,Widowed,Region III,Bachelor,Marketing,Project-based,Graveyard,14.0,50000.0,3.0,Meets Expectations,32.0,9,19,42.0,5.3,5.5,3,1,1,2012,High,Senior (46+),0,5.4,0.21428571428571427,Moderate,3
EMP05129,2018-10-04,58.0,Female,Single,NCR,Bachelor,Sales,Project-based,Afternoon,8.3,31500.0,3.7,Exceeds Expectations,47.0,10,3,11.0,3.8,6.6,2,2,1,2018,Medium,Senior (46+),0,5.199999999999999,0.24096385542168672,Low,3
EMP05800,2018-12-29,48.0,Female,Single,Region VII,Bachelor,IT,Regular,Graveyard,22.8,57000.0,3.8,Exceeds Expectations,57.0,8,11,212.0,1.6,3.5,5,4,1,2018,High,Senior (46+),0,2.55,0.21929824561403508,Moderate,1
EMP02312,2023-03-15,54.0,Female,Separated,Region IV-A,Bachelor,Customer Service,Project-based,Graveyard,11.0,35000.0,3.6,Exceeds Expectations,36.0,14,22,31.0,2.6,2.1,3,0,1,2023,Medium,Senior (46+),0,2.35,0.2727272727272727,High,3
EMP04150,2018-02-07,58.0,Male,Single,Region I,Master,Finance,Contractual,Night,18.2,65500.0,3.5,Exceeds Expectations,41.0,16,14,161.0,3.0,4.7,4,1,1,2018,Very High,Senior (46+),0,3.85,0.21978021978021978,Moderate,3
EMP02112,2020-05-09,55.0,Male,Separated,Region I,Vocational,Operations,Regular,Morning,20.6,34000.0,5.0,Outstanding,50.0,6,36,273.0,4.7,5.2,7,1,0,2020,Medium,Senior (46+),1,4.95,0.3398058252427184,Very High,3
EMP05571,2015-09-21,38.0,Male,Separated,Region III,Vocational,Finance,Regular,Morning,17.1,46500.0,4.4,Exceeds Expectations,53.0,6,8,52.0,5.5,6.9,5,1,0,2015,High,Mid-Career (31-45),1,6.2,0.29239766081871343,Low,3
EMP04875,2018-03-17,39.0,Female,Single,Region VII,Bachelor,Operations,Project-based,Night,5.3,29500.0,1.3,Needs Improvement,40.0,13,20,300.0,2.8,4.8,0,1,1,2018,Medium,Mid-Career (31-45),0,3.8,0.0,Moderate,2
EMP04490,2015-01-21,38.0,Male,Single,Region III,Bachelor,Sales,Regular,Night,9.4,28500.0,4.6,Outstanding,50.0,6,16,38.0,6.8,7.0,3,0,0,2015,Medium,Mid-Career (31-45),1,6.9,0.3191489361702127,Moderate,3
EMP02288,2016-01-19,49.0,Female,Separated,Region IV-A,Bachelor,Sales,Contractual,Afternoon,8.1,32500.0,1.0,Needs Improvement,17.0,20,25,20.0,1.3,3.8,0,0,1,2016,Medium,Senior (46+),0,2.55,0.0,High,2
EMP05793,2021-05-17,58.0,Male,Married,Region VII,Bachelor,Operations,Regular,Night,22.6,42500.0,1.0,Needs Improvement,39.0,19,20,292.0,1.0,5.1,1,0,1,2021,High,Senior (46+),0,3.05,0.04424778761061947,Moderate,2
EMP05670,2012-04-04,36.0,Female,Separated,Region III,Bachelor,IT,Contractual,Graveyard,6.7,44500.0,2.9,Meets Expectations,39.0,9,19,38.0,4.7,3.0,1,2,1,2012,High,Mid-Career (31-45),0,3.85,0.14925373134328357,Moderate,3
EMP04681,2010-02-18,28.0,Male,Married,Region IV-A,Master,Marketing,Regular,Graveyard,6.1,55500.0,5.0,Outstanding,57.0,15,10,42.0,5.4,4.8,3,0,1,2010,High,Young (18-30),1,5.1,0.49180327868852464,Low,3
EMP05354,2009-12-18,58.0,Male,Single,Region IV-A,Bachelor,Legal/Compliance,Regular,Morning,29.3,60000.0,3.9,Exceeds Expectations,48.0,12,18,27.0,4.0,4.1,8,1,0,2009,High,Senior (46+),0,4.05,0.27303754266211605,Moderate,1
EMP05191,2008-06-12,50.0,Female,Married,Region IV-A,Bachelor,Marketing,Contractual,Night,11.1,34000.0,4.2,Exceeds Expectations,59.0,8,23,22.0,5.3,5.4,3,4,1,2008,Medium,Senior (46+),1,5.35,0.2702702702702703,High,3
EMP04301,2022-10-09,51.0,Female,Single,Region IV-A,Bachelor,Finance,Contractual,Morning,15.6,58000.0,3.9,Exceeds Expectations,25.0,9,29,41.0,4.7,4.8,4,3,1,2022,High,Senior (46+),0,4.75,0.25641025641025644,High,3
EMP04311,2019-12-26,38.0,Female,Widowed,NCR,Bachelor,IT,Regular,Morning,15.0,47500.0,3.2,Meets Expectations,39.0,18,10,12.0,3.5,5.4,4,0,1,2019,High,Mid-Career (31-45),0,4.45,0.26666666666666666,Low,2
EMP05580,2011-08-27,53.0,Male,Married,Region III,Vocational,IT,Regular,Morning,28.2,53500.0,3.7,Exceeds Expectations,30.0,8,26,73.0,3.6,3.7,7,1,0,2011,High,Senior (46+),0,3.6500000000000004,0.24822695035460993,High,1
EMP04126,2016-09-22,34.0,Male,Married,Region III,High School,HR,Regular,Afternoon,14.2,33500.0,3.4,Meets Expectations,32.0,10,24,76.0,4.2,2.1,3,0,0,2016,Medium,Mid-Career (31-45),0,3.1500000000000004,0.21126760563380284,High,3
EMP01328,2011-07-13,58.0,Male,Widowed,NCR,Bachelor,IT,Regular,Night,30.0,73000.0,5.0,Outstanding,45.0,7,16,11.0,6.0,3.1,8,1,0,2011,Very High,Senior (46+),1,4.55,0.26666666666666666,Moderate,1
EMP02791,2009-09-20,58.0,Female,Married,Region VII,Master,Operations,Regular,Night,26.4,58000.0,3.1,Meets Expectations,33.0,11,17,38.0,2.6,3.5,5,0,0,2009,High,Senior (46+),0,3.05,0.1893939393939394,Moderate,1
EMP03491,2022-02-08,58.0,Male,Married,Region IV-A,Master,Sales,Project-based,Night,8.8,45000.0,4.2,Exceeds Expectations,54.0,14,13,32.0,3.2,5.2,2,1,1,2022,High,Senior (46+),1,4.2,0.22727272727272727,Moderate,3
EMP03007,2013-05-07,54.0,Female,Married,CAR,Bachelor,Finance,Regular,Night,30.0,61000.0,3.7,Exceeds Expectations,34.0,11,12,300.0,3.8,5.9,7,0,0,2013,Very High,Senior (46+),0,4.85,0.23333333333333334,Moderate,1
EMP03008,2017-06-01,49.0,Male,Married,Region VII,Master,Marketing,Regular,Graveyard,25.3,63500.0,3.5,Exceeds Expectations,27.0,13,31,123.0,4.4,3.1,6,0,0,2017,Very High,Senior (46+),0,3.75,0.23715415019762845,Very High,1
EMP02859,2023-08-31,43.0,Female,Single,NCR,Master,Customer Service,Contractual,Afternoon,9.6,47500.0,3.5,Meets Expectations,57.0,11,25,11.0,5.0,4.3,2,1,0,2023,High,Mid-Career (31-45),0,4.65,0.20833333333333334,High,3
EMP05710,2009-03-15,37.0,Female,Single,NCR,High School,IT,Regular,Night,20.2,48500.0,2.8,Meets Expectations,42.0,0,20,6.0,3.7,2.7,4,1,1,2009,High,Mid-Career (31-45),0,3.2,0.19801980198019803,Moderate,3
EMP01313,2011-06-22,33.0,Female,Single,Region VII,Master,Operations,Regular,Morning,7.7,44000.0,3.0,Meets Expectations,28.0,13,26,300.0,4.4,3.9,1,2,1,2011,High,Mid-Career (31-45),0,4.15,0.12987012987012986,High,3
EMP01833,2012-01-29,37.0,Female,Widowed,Region I,Bachelor,Operations,Regular,Graveyard,9.9,38500.0,3.9,Exceeds Expectations,31.0,8,17,276.0,6.6,2.6,2,0,1,2012,Medium,Mid-Career (31-45),0,4.6,0.20202020202020202,Moderate,3
EMP04080,2016-07-03,30.0,Female,Married,Region VI,Master,Customer Service,Contractual,Night,4.1,37500.0,3.1,Meets Expectations,29.0,15,11,207.0,5.5,6.0,1,1,1,2016,Medium,Young (18-30),0,5.75,0.24390243902439027,Moderate,3
EMP05742,2022-03-25,44.0,Male,Separated,Region XI,Bachelor,Operations,Regular,Morning,14.9,36500.0,1.0,Needs Improvement,19.0,14,32,300.0,1.0,4.6,1,0,1,2022,Medium,Mid-Career (31-45),0,2.8,0.06711409395973154,Very High,2
EMP04463,2014-11-06,36.0,Male,Separated,NCR,Bachelor,IT,Contractual,Morning,7.9,48000.0,3.6,Exceeds Expectations,29.0,12,25,10.0,4.2,3.0,2,0,0,2014,High,Mid-Career (31-45),0,3.6,0.2531645569620253,High,3
EMP02202,2016-11-30,44.0,Male,Single,Region IV-A,Bachelor,Operations,Contractual,Night,7.2,41500.0,3.6,Exceeds Expectations,28.0,10,25,43.0,4.2,5.8,2,0,1,2016,High,Mid-Career (31-45),0,5.0,0.2777777777777778,High,3
EMP05415,2013-04-14,47.0,Female,Single,Region IV-A,Bachelor,Sales,Regular,Night,18.6,41500.0,2.9,Meets Expectations,44.0,12,10,34.0,3.7,8.0,4,2,1,2013,High,Senior (46+),0,5.85,0.2150537634408602,Low,3
EMP04548,2009-12-13,42.0,Male,Married,Region IV-A,Bachelor,Finance,Regular,Graveyard,24.4,56000.0,4.2,Exceeds Expectations,50.0,7,21,47.0,3.8,4.6,6,1,0,2009,High,Mid-Career (31-45),1,4.199999999999999,0.24590163934426232,High,1
EMP05047,2008-09-11,58.0,Male,Married,NCR,High School,Sales,Regular,Morning,19.7,32500.0,3.3,Meets Expectations,24.0,12,20,12.0,3.1,5.3,4,1,0,2008,Medium,Senior (46+),0,4.2,0.20304568527918782,Moderate,3
EMP03135,2018-01-10,39.0,Female,Single,NCR,Vocational,IT,Project-based,Afternoon,7.5,39500.0,1.0,Needs Improvement,19.0,15,3,10.0,1.6,6.7,0,1,1,2018,Medium,Mid-Career (31-45),0,4.15,0.0,Low,2
EMP04452,2023-02-09,43.0,Male,Separated,NCR,Bachelor,IT,Regular,Graveyard,21.0,60000.0,3.1,Meets Expectations,32.0,10,21,10.0,5.0,3.7,4,0,0,2023,High,Mid-Career (31-45),0,4.35,0.19047619047619047,High,3
